subject,session,total_volume_mm3_Association_ArcuateFasciculusR,total_volume_mm3_Association_ArcuateFasciculusL,total_volume_mm3_Association_InferiorFrontoOccipitalFasciculusL,total_volume_mm3_Association_UncinateFasciculusL,total_volume_mm3_Association_InferiorLongitudinalFasciculusR,total_volume_mm3_Association_SuperiorLongitudinalFasciculusR,total_volume_mm3_Association_MiddleLongitudinalFasciculusL,total_volume_mm3_Association_UncinateFasciculusR,total_volume_mm3_Association_VerticalOccipitalFasciculusR,total_volume_mm3_Association_InferiorLongitudinalFasciculusL,total_volume_mm3_Association_ExtremeCapsuleR,total_volume_mm3_Association_SuperiorLongitudinalFasciculusL,total_volume_mm3_Association_HippocampusAlveusL,total_volume_mm3_Association_CingulumL,total_volume_mm3_Association_ParietalAslantTractL,total_volume_mm3_Association_InferiorFrontoOccipitalFasciculusR,total_volume_mm3_Association_FrontalAslantTractR,total_volume_mm3_Association_VerticalOccipitalFasciculusL,total_volume_mm3_Association_FrontalAslantTractL,total_volume_mm3_Association_ParietalAslantTractR,total_volume_mm3_Association_ExtremeCapsuleL,total_volume_mm3_Association_CingulumR,total_volume_mm3_Association_HippocampusAlveusR,total_volume_mm3_Association_MiddleLongitudinalFasciculusR,total_volume_mm3_ProjectionBrainstem_CorticopontineTractL,total_volume_mm3_ProjectionBrainstem_NonDecussatingDentatorubrothalamicTractR,total_volume_mm3_ProjectionBasalGanglia_OpticRadiationL,total_volume_mm3_ProjectionBasalGanglia_ThalamicRadiationL,total_volume_mm3_ProjectionBasalGanglia_CorticostriatalTractL,total_volume_mm3_ProjectionBrainstem_MedialLemniscusL,total_volume_mm3_ProjectionBrainstem_DentatorubrothalamicTract-rl,total_volume_mm3_ProjectionBasalGanglia_AcousticRadiationL,total_volume_mm3_ProjectionBrainstem_ReticularTractR,total_volume_mm3_ProjectionBasalGanglia_AnsaSubthalamicaR,total_volume_mm3_ProjectionBrainstem_MedialForebrainBundleR,total_volume_mm3_ProjectionBasalGanglia_AnsaLenticularisR,total_volume_mm3_ProjectionBasalGanglia_FasciculusLenticularisL,total_volume_mm3_ProjectionBrainstem_CorticospinalTractR,total_volume_mm3_ProjectionBasalGanglia_AnsaLenticularisL,total_volume_mm3_ProjectionBasalGanglia_FasciculusSubthalamicusR,total_volume_mm3_ProjectionBrainstem_NonDecussatingDentatorubrothalamicTractL,total_volume_mm3_ProjectionBasalGanglia_OpticRadiationR,total_volume_mm3_ProjectionBrainstem_CorticopontineTractR,total_volume_mm3_ProjectionBrainstem_CorticobulbarTractR,total_volume_mm3_ProjectionBasalGanglia_AnsaSubthalamicaL,total_volume_mm3_ProjectionBrainstem_CorticobulbarTractL,total_volume_mm3_ProjectionBasalGanglia_FasciculusSubthalamicusL,total_volume_mm3_ProjectionBasalGanglia_FasciculusLenticularisR,total_volume_mm3_ProjectionBasalGanglia_FornixL,total_volume_mm3_ProjectionBasalGanglia_AcousticRadiationR,total_volume_mm3_ProjectionBrainstem_MedialLemniscusR,total_volume_mm3_ProjectionBasalGanglia_FornixR,total_volume_mm3_ProjectionBrainstem_DentatorubrothalamicTract-lr,total_volume_mm3_ProjectionBrainstem_MedialForebrainBundleL,total_volume_mm3_ProjectionBasalGanglia_ThalamicRadiationR,total_volume_mm3_ProjectionBasalGanglia_CorticostriatalTractR,total_volume_mm3_ProjectionBrainstem_CorticospinalTractL,total_volume_mm3_ProjectionBrainstem_ReticularTractL,total_volume_mm3_Commissure_CorpusCallosum,total_volume_mm3_Commissure_AnteriorCommissure,total_volume_mm3_Cerebellum_Vermis,total_volume_mm3_Cerebellum_CerebellumL,total_volume_mm3_Cerebellum_CerebellumR,total_volume_mm3_Cerebellum_MiddleCerebellarPeduncle,total_volume_mm3_Cerebellum_InferiorCerebellarPeduncleR,total_volume_mm3_Cerebellum_InferiorCerebellarPeduncleL,total_volume_mm3_Cerebellum_SuperiorCerebellarPeduncle,total_volume_mm3_CranialNerve_CNIIIL,total_volume_mm3_CranialNerve_CNVR,total_volume_mm3_CranialNerve_CNVIIR,total_volume_mm3_CranialNerve_CNVIIIL,total_volume_mm3_CranialNerve_CNIIR,total_volume_mm3_CranialNerve_CNIIIR,total_volume_mm3_CranialNerve_CNVIIIR,total_volume_mm3_CranialNerve_CNVL,total_volume_mm3_CranialNerve_CNIIL,total_volume_mm3_CranialNerve_CNVIIL,total_volume_all_bundles,mean_bundle_volume
sub-22617,ses-2,16068.0,29459.6,29135.9,19181.6,45899.7,54246.9,12217.4,13706.0,12556.4,44226.8,13585.1,43528.0,9353.12,31728.2,22921.0,32853.8,23715.7,11562.1,29622.9,29697.2,12098.9,34305.0,7784.03,15237.1,30737.6,13429.7,8477.38,38080.7,42536.8,6191.61,3961.11,4362.13,9703.17,2453.43,6861.0,5801.02,1757.63,8099.69,5250.15,3945.75,11713.8,8088.03,32122.4,3740.64,1767.45,2544.93,4755.17,1661.21,4538.38,2296.83,8600.82,4912.39,4161.31,5234.8,29865.5,43480.7,10709.7,9238.28,138229.0,173.797,18743.7,37605.9,41864.3,41065.3,10227.6,10905.0,11872.9,1061.21,2228.66,212.487,4728.76,4717.09,1888.43,4880.45,2068.37,4731.22,401.024,1313376.858,17056.842311688313
sub-20494,ses-1,11474.3,22457.3,20590.4,15302.8,27784.9,36821.1,8786.29,16762.5,7511.36,39008.6,8478.0,34598.0,11075.7,32422.7,18656.5,17687.4,11733.5,7843.6,13833.2,15503.6,12154.1,27059.6,8692.94,10997.1,26951.5,14839.7,7905.63,28727.5,32691.1,7586.9,335.312,5643.81,10222.1,1809.83,5744.53,4521.19,1454.86,5726.72,4798.77,3557.01,15967.2,4178.51,27408.4,958.035,2323.23,,3876.36,2161.11,4241.76,3827.23,6134.49,4683.32,1994.68,5316.48,31973.2,36191.0,2589.77,5691.1,125056.0,9856.09,16986.7,25523.7,33476.6,33872.7,8916.48,7986.7,11078.2,872.672,4659.37,2036.44,3851.79,4361.52,1798.16,5114.43,2756.19,3456.3,894.166,1061822.035,13971.342565789473
sub-20494,ses-2,13096.8,29371.8,19150.9,10752.7,30133.3,39569.9,10812.3,12006.1,10799.4,42029.5,9515.87,44197.3,7028.66,29270.4,21263.5,19226.4,9943.91,9835.83,14116.9,19758.9,12558.2,25851.0,7494.17,11869.2,34824.6,13956.0,9839.51,37665.5,38768.5,8856.91,1980.55,5252.0,10138.6,2134.7,6160.29,5327.53,1144.73,7729.99,4368.89,4114.64,12203.3,7375.64,31662.4,892.324,1692.53,227.226,3518.32,1624.97,4854.04,2171.55,7771.75,6117.3,141.249,5412.28,31088.8,43672.9,5061.0,6346.98,133080.0,7239.31,19895.2,30594.5,35024.2,34644.6,8600.82,8472.47,10787.7,1216.58,1909.93,933.47,3050.97,3087.21,1978.1,3643.6,2392.02,2649.34,631.935,1133582.394,14721.849272727273
sub-20494,ses-3,14307.9,29510.5,26694.8,12342.1,30501.1,39737.6,11632.8,11749.4,9307.06,37644.0,6129.58,39870.2,7554.97,27671.9,22153.9,23014.9,11661.6,8537.57,15982.6,19349.2,11513.0,23016.8,7691.3,11554.1,35221.3,13523.6,9843.81,34370.7,41308.5,8658.55,5516.07,4499.08,13004.1,1423.54,5834.19,5159.88,1507.06,7545.75,4332.65,3337.77,13074.7,7242.99,33265.9,1688.23,1546.98,272.057,3557.63,1755.17,5116.89,3141.86,8583.62,5813.31,1326.51,5196.73,33237.7,43099.3,5743.3,7877.38,131590.0,6018.43,19625.0,25653.2,33994.9,34785.9,10084.5,8808.4,11011.3,1169.29,2804.09,674.309,1908.7,3101.95,2464.48,2436.23,2155.58,2622.93,227.226,1136892.102,14764.832493506492
sub-20350,ses-1,13604.1,26562.1,23795.5,14349.6,41688.6,38069.0,4079.63,10503.4,11123.0,36959.3,7559.88,40296.4,9071.85,32067.2,21332.9,22790.8,14342.9,10593.7,17003.3,23775.8,6712.39,34935.1,7014.54,6803.28,33331.0,7554.97,8115.05,38356.4,38110.8,3789.77,838.281,4556.19,3433.57,2116.27,6555.78,4530.4,1514.43,4645.86,4400.21,3187.92,7692.53,7048.93,28679.6,855.476,1552.51,1344.32,2597.13,1534.08,4586.29,3187.31,2300.51,5314.64,2231.12,5557.22,40851.6,47268.0,7577.07,7362.74,154425.0,,16268.2,36988.1,36078.6,36179.3,12264.1,11714.4,10106.0,1472.67,2040.74,1432.14,5497.65,4215.35,1083.93,8902.97,1894.58,4320.98,1117.09,1163614.047,15310.711144736842
sub-20865,ses-1,15068.2,24499.9,26739.6,15539.2,43385.5,35808.4,9595.7,13930.2,12359.9,44219.5,11809.0,36428.7,8653.64,28938.8,20349.0,26333.7,14933.7,9021.5,21216.8,23888.8,8976.05,27996.7,6178.71,13358.4,30212.5,10175.4,6647.9,38366.2,45084.8,5538.79,,4970.73,7020.06,1405.73,6501.74,3890.48,1430.91,7375.64,3862.23,1935.72,14140.8,8706.45,32755.6,592.631,1443.81,657.114,2323.85,1290.89,3956.19,4482.5,8271.04,5600.82,,5596.52,40876.8,49732.5,7581.37,4209.83,127768.0,911.976,15939.6,33532.5,34086.4,41848.9,12944.5,9826.61,10744.1,1365.81,3278.81,1233.16,5306.04,3748.62,1502.76,7624.36,2110.13,3216.17,1768.68,1184624.271,15794.99028
sub-20865,ses-2,14006.3,21972.2,26110.8,12855.5,45276.4,34343.1,8292.53,11101.5,14296.2,41584.2,12366.0,33527.5,6599.39,30522.6,19753.9,31309.3,15902.2,10085.2,19800.6,24052.8,8820.06,26860.6,6976.46,14539.4,38277.8,12827.2,8015.56,37194.5,44420.9,7542.68,104.401,4149.64,9716.07,1391.61,5865.51,3771.96,1297.65,4532.24,4369.5,2092.94,13404.5,6805.12,29874.1,603.685,1195.09,421.904,2753.74,1706.04,4395.29,4135.52,6157.22,6042.38,518.936,6091.51,39604.9,51420.1,7585.67,9745.55,126827.0,3366.63,18525.1,29202.3,31335.7,36712.4,8051.18,7551.28,10494.2,1128.76,3522.01,971.546,4934.49,4075.95,1992.84,6343.3,2718.73,3601.84,1311.77,1171653.182,15216.275090909092
sub-20259,ses-1,11950.9,21809.4,28473.3,20526.5,37165.6,37492.3,7963.36,21730.2,11691.1,47189.4,8799.18,37023.1,10033.6,31285.4,29793.0,25591.8,27869.6,12415.8,20411.1,27728.4,12351.3,33461.2,7390.38,6795.91,34441.4,15657.7,7574.62,35764.2,45218.6,5840.33,4373.8,4140.43,14505.0,1515.66,6038.69,5645.04,1973.18,10220.3,5451.59,3878.81,14571.3,6652.82,44077.0,5796.11,1219.65,4306.24,3753.53,1983.62,5981.58,5204.71,10273.1,6537.36,2847.08,4752.1,34163.8,47098.5,7052.0,11823.7,156737.0,5712.59,15820.5,37495.4,34956.0,41453.4,12108.7,10026.8,12967.9,1255.89,4517.5,2119.35,4188.33,3010.44,2169.09,7235.62,3249.34,2756.81,2154.35,1317210.3900000004,17106.628441558445
sub-20259,ses-2,15312.0,21086.6,30426.2,18582.2,40744.1,32467.6,9324.87,21759.1,14048.1,47652.4,11006.3,40158.9,9230.3,32199.8,28087.0,28061.2,28048.9,15982.6,22222.7,30918.7,15098.9,32835.4,7324.05,7032.96,36707.5,17505.6,9538.59,33860.4,45510.3,5446.06,6112.39,4316.07,18831.5,2603.89,5963.77,5705.84,2389.56,7681.48,5675.74,4269.4,17842.8,7316.69,40963.4,4924.05,1413.1,3168.27,4072.88,2062.85,5840.33,4280.45,7326.51,6880.04,4011.46,5400.62,34942.5,50085.0,6348.21,11986.5,151878.0,3685.36,17987.7,35799.8,33741.3,36157.2,9941.46,9413.92,12471.0,1067.35,5126.72,1041.56,3744.93,2569.5,2209.62,4657.52,3237.67,2871.65,1577.07,1329773.96,17269.79168831169
sub-20259,ses-3,10608.4,24935.9,26708.9,16259.6,39340.8,39598.2,4810.44,17738.4,12894.8,51519.6,9726.51,42554.6,8858.75,28838.1,32353.3,24517.1,27688.4,13547.0,21374.0,31657.5,12389.4,31926.5,7603.48,7349.23,37112.2,17135.3,9165.82,38600.2,44296.8,4698.06,5162.33,4627.43,15514.0,1317.91,6303.99,6353.74,2222.52,6841.97,5851.38,4346.16,17840.9,6459.37,37566.6,2635.21,786.08,4982.4,3286.8,2576.87,4971.96,5365.61,7516.28,5965.61,3035.01,5505.63,37376.9,47417.8,8478.0,11387.7,156241.0,1306.86,20262.4,42264.1,38302.4,43087.0,10623.1,8454.66,12286.2,1166.22,4472.67,1350.46,3604.91,3600.61,529.376,4981.78,2641.35,3377.69,1622.52,1327678.7559999998,17242.581246753245
sub-20916,ses-1,36087.2,30692.1,40666.1,21176.3,48341.5,59807.2,8516.69,20599.6,16595.5,46557.4,11600.8,44314.6,12127.1,35171.6,25661.2,41687.4,23111.4,14980.4,27378.9,15661.4,13955.4,42370.3,11490.3,9627.64,41679.4,14529.6,8602.05,47895.0,65721.2,7882.91,10301.3,3397.34,18569.3,2199.18,4416.17,4134.9,1451.18,8863.67,5419.65,2333.06,19883.5,5589.15,49189.0,3237.67,689.662,3176.25,2724.26,978.301,8140.84,4755.78,9947.6,8021.09,1840.53,5468.78,46906.3,72491.9,9403.48,15098.3,175711.0,2820.06,17086.2,33610.4,41381.0,33703.8,13427.8,13707.3,13948.6,1716.48,4408.19,1272.47,4494.17,5110.75,2393.86,7597.34,3043.6,5010.65,1965.81,1555525.813,20201.633935064936
sub-20916,ses-2,34095.6,34422.3,39639.9,18947.6,44996.3,54030.7,9801.44,16824.6,13234.4,47677.0,12150.5,41863.1,11650.6,33157.8,26143.9,31018.8,19277.4,13579.5,25254.7,26296.8,16252.2,38662.9,8618.02,14722.4,40585.1,11114.4,8584.24,45102.6,57651.6,7063.67,2372.36,2617.4,11474.3,1334.49,5962.54,5715.05,1265.1,8723.65,4825.79,2698.47,9247.49,6937.16,36262.9,128.966,1944.93,137.564,3116.07,1685.16,5198.57,5111.98,8441.76,7433.37,2359.47,5105.22,41791.8,56360.1,7112.8,9816.17,159230.0,637.462,17861.8,40804.9,45217.4,41391.4,13803.7,15224.2,11595.3,880.655,4134.29,284.34,5761.11,4013.92,1966.43,4562.95,2987.1,3576.66,914.432,1432448.749,18603.230506493506
sub-20916,ses-3,32393.3,35314.6,41135.3,20178.3,38377.3,54038.7,9894.78,15071.9,13563.6,49394.7,8576.26,42145.6,11064.1,36614.1,26482.3,21662.0,20475.5,11568.9,26503.8,27284.3,15215.6,37319.1,6924.26,12744.9,40795.1,5177.07,8513.0,45747.4,56318.9,7439.51,100.716,3187.92,7233.78,1889.66,5890.69,6097.03,1309.93,9120.37,5597.75,3054.66,6558.85,7405.73,34854.1,402.252,1099.9,156.602,2922.01,1727.53,5950.87,4650.77,8337.36,5851.38,701.945,4977.48,45537.4,55550.7,7425.39,12923.0,167208.0,,19618.8,38855.1,43922.2,42313.8,14102.2,12324.3,12044.2,840.737,4649.54,508.496,5883.32,3171.96,1520.57,5156.81,4034.19,4044.63,1535.93,1410184.738,18555.062342105262
sub-20846,ses-1,10770.5,17847.1,27059.0,10634.8,34961.5,31032.4,9652.82,14810.9,12345.1,38836.7,5883.32,35393.9,9876.36,27421.3,23883.9,16143.5,21991.8,11255.1,19867.6,23826.8,11667.8,29974.2,6502.36,8441.76,32637.1,7233.78,6821.7,34558.0,39892.9,4578.3,,3658.96,3097.65,2013.72,6117.91,5686.8,1750.87,7295.81,5922.01,2979.12,4796.32,5748.82,37356.6,1916.07,2017.4,,3178.71,1846.06,4886.59,4059.37,4424.77,5198.57,2497.65,4793.25,34989.8,46041.0,5045.04,3399.8,138740.0,1207.37,22705.4,38894.4,35079.4,41741.5,10075.3,9120.98,9959.88,1287.82,3584.65,1032.96,6483.93,3639.92,2459.57,9010.44,2317.09,2935.52,1688.23,1138485.33,15179.8044
sub-20612,ses-1,20014.3,24043.6,26354.6,16366.4,35725.5,38952.1,15261.6,15910.1,10970.7,41650.6,10093.1,38672.7,9308.91,30856.1,16547.6,30418.2,20293.8,10017.6,22103.0,20922.6,10142.9,36643.6,7524.87,12188.5,33288.6,10505.2,7702.36,39169.5,46503.4,1176.05,159.058,6200.82,7763.15,2214.53,4290.28,5136.54,1589.97,7185.88,4243.6,3245.65,5417.81,6997.34,39774.4,826.612,953.122,1201.23,3502.35,1690.69,4348.0,2944.12,1338.18,4765.0,419.447,5334.29,41311.0,53419.1,5969.29,5320.17,171945.0,4628.66,18730.8,27828.5,34561.7,38416.0,11376.7,5690.48,9177.48,1104.2,2283.32,1473.29,3699.49,4027.43,1292.73,4849.75,2569.5,4017.61,1101.74,1235664.099,16047.5857012987
sub-21146,ses-1,10044.0,18166.4,23477.4,11886.4,32687.4,26018.6,7644.63,10376.3,8803.48,33592.0,7485.57,31753.3,8332.45,25908.7,22666.7,15760.9,23047.5,12042.4,22365.8,22972.6,8809.62,29508.7,8540.64,6907.06,28997.1,7531.63,6748.62,41559.1,39475.3,3655.89,1392.22,3882.5,7261.41,1847.29,5230.5,4252.2,1436.44,3229.68,4459.78,2238.49,6792.84,3890.48,27121.0,2287.0,1314.84,181.167,1749.03,1686.39,4135.52,3313.2,4225.18,4803.69,,5627.23,34601.0,40567.9,6560.08,5050.56,120249.0,1363.97,19598.6,34770.5,30612.3,34484.3,12093.3,10248.5,9275.13,1254.04,2568.89,146.776,3203.89,2944.12,1458.55,3237.67,1887.21,3015.35,1001.02,1039316.923,13675.22267105263
sub-21553,ses-1,10695.0,24467.4,32642.6,12210.0,48318.7,34426.0,8894.99,18888.0,12012.9,43353.5,9919.96,36875.1,10311.2,33389.4,25464.7,30719.8,27826.6,10433.4,27622.1,26011.3,12790.4,37090.1,9197.14,11962.5,31242.4,10165.0,5447.29,35537.0,43558.7,6573.59,4233.16,4637.87,15334.7,1802.46,4891.51,5478.0,1167.45,5054.25,4677.79,3475.95,9225.39,5272.26,31459.8,2110.75,1181.58,4242.99,3773.18,1976.25,5630.3,4975.64,6629.48,6611.67,815.558,4645.24,32579.9,49999.6,8363.77,8947.8,142896.0,7564.18,23506.9,31934.5,31200.6,31177.9,10155.8,10445.7,9524.46,819.243,2214.53,135.722,3189.77,4308.09,1368.27,3192.22,1281.68,3816.79,177.482,1246150.905,16183.777987012987
sub-21553,ses-2,9806.96,27102.0,30717.3,11985.3,41511.8,36825.4,9901.54,15907.7,11224.4,42296.0,8314.02,34124.5,9486.39,29840.3,27767.0,26034.6,27313.2,10781.6,26043.2,26298.1,13844.2,31812.3,7677.18,8842.79,31895.8,10853.4,4963.97,30606.1,40516.9,6664.48,2420.88,6175.64,6679.22,1804.3,5014.33,4481.88,1005.94,6907.68,3873.29,3267.76,5166.02,4550.05,32110.1,3806.96,948.823,4001.64,3514.64,1194.47,4898.26,4014.54,6273.9,6036.85,1255.89,3719.76,32768.5,43699.3,7386.08,5124.26,145888.0,2091.71,20276.0,31699.9,34652.6,38572.6,11714.4,9375.23,8430.71,876.971,2639.51,958.035,3388.13,4256.5,964.176,4650.15,1007.17,3072.47,85.3634,1187659.0183999997,15424.143096103893
sub-22654,ses-1,9229.68,24832.1,20494.6,17094.2,33041.2,29474.9,8988.95,16828.3,7250.36,40872.5,7605.94,29243.4,6913.21,32164.8,25238.1,26003.9,20471.2,5693.55,17067.8,25494.8,9670.63,30281.9,6939.0,15063.9,42970.9,688.434,9040.53,38420.3,53760.5,6466.12,2789.36,5539.41,8201.03,1525.49,4846.67,4984.85,1427.84,11376.1,4053.84,3589.56,,7180.96,45758.5,4693.76,1383.01,4188.33,3295.39,1769.29,4993.45,5845.24,5482.29,4986.08,863.46,3595.09,39769.5,54562.6,10024.4,1211.67,156144.0,,13306.2,31141.1,25576.5,36577.3,11904.2,10961.5,5173.39,692.733,3017.81,322.416,4036.64,4123.85,2224.97,3946.37,3298.47,4363.97,1973.18,1184027.473,15787.032973333333
sub-22654,ses-2,8337.98,27974.6,25447.5,18791.6,34895.2,32328.8,8470.63,17152.5,8858.75,39981.4,7690.07,31947.4,8148.82,33892.3,24712.4,29253.8,21617.2,5214.54,18018.4,25929.6,9005.53,34878.6,8539.41,14898.7,41816.4,11895.6,7468.37,44793.7,50650.6,5930.61,358.649,4925.28,15329.2,2091.1,5498.26,5151.89,1569.7,9529.38,4320.98,2870.42,12873.3,6004.3,37139.8,3829.07,994.883,5083.11,3322.42,1936.95,4240.53,3428.66,6894.78,4887.21,1647.08,5779.53,39483.3,51886.8,12394.9,8274.72,155114.0,1289.66,19092.5,30599.4,30195.9,34876.8,10220.9,9781.17,8942.27,825.384,4794.47,830.911,4389.77,3774.41,2115.05,5879.63,3153.53,3942.68,2358.24,1252463.887,16265.764766233768
sub-20212,ses-1,45539.8,35392.0,31193.9,23434.4,43844.8,57237.7,13398.4,18972.2,16343.7,54585.9,24177.5,49296.4,12681.1,40194.5,42891.7,27593.2,34419.2,17773.4,35011.9,42109.9,17288.2,42573.0,13995.9,27390.0,43068.0,23276.0,7583.22,42893.6,52963.4,10951.7,6502.97,8049.34,21335.3,2960.08,7056.91,6521.39,1539.0,10494.8,6077.38,4113.41,22512.6,6976.46,36299.7,183.009,1796.32,1219.04,3786.08,2194.27,5843.4,4864.48,12091.5,7426.0,6394.27,6655.27,42076.2,54341.5,9634.39,16876.8,193730.0,5799.18,28961.5,37855.3,40135.5,40986.7,11261.2,11309.1,12248.1,1578.92,2122.42,580.962,4472.06,4416.79,2291.91,3905.22,2696.01,4317.3,2075.74,1674640.4009999998,21748.576636363636
sub-21554,ses-1,25072.9,27124.7,27311.4,18025.2,38104.0,31026.2,14292.5,17742.1,13370.1,41137.2,11661.6,32035.8,8307.88,30184.2,22142.9,27916.9,19693.8,12940.8,16995.9,25126.9,16698.7,35650.6,7257.12,13375.0,31847.9,15690.3,5745.14,34966.4,42584.7,6884.34,350.665,4750.87,14758.0,1255.89,4979.33,5135.31,1395.29,7456.71,4927.74,2672.67,15923.6,5258.14,29175.9,4158.85,1097.44,3530.6,2810.24,1383.62,4551.89,2044.42,8877.18,5547.39,1559.88,4106.04,29125.5,46182.2,8622.93,14876.0,133230.0,7336.95,18389.4,32102.8,33428.1,32057.3,7987.92,9618.43,11010.0,1524.87,2868.58,366.018,3172.57,3819.86,2037.67,4279.84,2926.31,3803.89,634.391,1218022.374,15818.47238961039
sub-21554,ses-2,23921.4,27843.2,28800.6,13797.5,34820.9,33334.7,12490.1,17430.1,12882.5,40337.0,7750.26,34344.3,8120.58,27702.6,23363.8,25949.2,20335.5,11807.8,18713.6,25927.1,12875.7,33462.4,6187.31,9524.46,26746.4,15914.4,4872.47,33198.4,41601.4,8000.21,539.202,4447.49,15565.6,1140.43,5519.14,4927.12,1445.04,6631.94,4516.28,2562.13,18206.3,6145.55,28300.1,4354.76,1108.5,4123.85,2483.52,1163.15,4224.57,2769.7,9892.94,5643.81,6556.4,4726.31,33001.9,43774.2,8691.1,17120.0,134185.0,6636.23,18003.1,30609.8,32918.9,33992.4,10018.2,9703.79,9404.71,1027.43,2328.15,662.641,2971.14,4406.35,1922.83,3897.24,2840.94,2986.49,1165.61,1201317.8730000001,15601.53081818182
sub-22618,ses-1,20544.3,29635.8,34180.4,21320.0,43536.6,47728.6,8904.81,13473.9,13882.9,43358.5,15042.4,44128.6,8514.84,36511.6,24671.9,31485.6,23221.3,10255.9,24488.2,27193.5,9927.33,32847.7,7849.75,14867.4,32643.8,15153.5,5901.74,45931.6,57229.1,4214.13,907.063,3029.48,13592.4,1250.36,6360.49,4966.43,1529.79,5324.46,4473.9,2674.51,12016.0,5809.01,32401.2,839.509,1658.75,208.803,3272.67,1496.01,4456.71,3275.74,8835.42,4340.64,693.961,4480.04,42032.6,56765.4,8230.5,13666.7,172522.0,1252.2,14946.0,33838.3,37693.2,46504.0,12199.6,11508.1,12205.1,442.784,2153.74,1009.01,4322.21,4492.94,566.837,3259.16,2307.88,4889.66,1433.37,1364780.337,17724.419961038962
sub-22618,ses-2,20775.2,30510.3,32799.2,18156.0,43602.9,47327.5,4790.79,11718.7,12119.1,39137.6,13141.0,38723.0,8544.94,34165.6,25060.6,30868.4,22222.7,9204.51,24090.9,28249.1,6566.84,29482.3,7407.58,14826.8,36253.0,11143.9,9045.45,39065.1,43520.0,3902.15,1723.85,3950.05,6693.96,1484.95,6378.3,6561.31,2239.71,6695.81,4939.41,2647.49,11931.2,6956.19,33119.1,1291.5,1278.61,803.89,3569.29,1475.13,3292.32,3038.69,9881.89,3849.34,,5134.08,37855.3,48109.3,8779.53,5511.77,147063.0,5924.46,20948.4,37976.9,39810.0,49376.9,10962.7,11902.4,10374.4,950.666,2507.47,1264.48,4683.32,4435.83,612.283,4258.34,2842.78,3506.65,1117.71,1286131.8190000001,16922.787092105264
sub-21154,ses-1,20624.2,28801.8,20513.0,15059.0,31496.6,27565.0,6856.09,16157.6,10467.8,37015.8,10889.1,29312.2,8105.22,23546.8,23290.1,18006.8,15592.6,9393.66,14949.6,17627.8,7104.2,19087.6,5188.13,12571.1,26223.1,4046.47,7174.82,30805.7,30051.6,3206.35,217.4,6857.32,8899.9,1682.09,5961.31,3402.87,1352.92,4192.63,3148.0,4498.47,9089.05,6962.34,25510.1,312.59,921.188,1373.8,2749.44,1483.73,3268.37,5635.83,3916.89,4316.07,1613.92,4741.66,24862.2,32766.6,4695.6,6022.11,120466.0,6862.85,18960.5,40714.6,29551.7,35162.3,8762.95,8291.92,8162.34,1243.6,2453.43,719.14,3366.02,1812.9,1255.27,3899.08,1429.07,2202.25,1707.27,1008207.4279999998,13093.60296103896
sub-21154,ses-2,28152.7,34595.5,27560.1,19217.2,40358.5,37694.4,15829.7,22064.3,13513.2,46778.5,14866.7,45293.6,8209.62,30222.3,26753.7,23352.7,23188.1,9978.3,20879.0,24530.6,15296.0,30603.1,7467.15,20899.9,33483.3,14149.4,9815.56,37605.9,48328.6,7535.93,2462.64,6953.12,11214.5,1332.04,4513.82,3760.29,1362.13,4715.25,3879.43,3421.29,12945.8,9463.05,32812.7,1136.75,1489.25,2492.12,2899.28,1578.92,5007.58,3472.26,6630.09,5236.64,5929.38,3923.64,32900.5,44350.3,7441.97,11532.7,173561.0,5992.63,14987.1,30956.2,32096.6,37400.2,11664.7,10054.5,11702.2,1301.33,2732.24,1116.48,3588.33,3657.73,2041.97,4009.01,2596.52,3151.08,2030.91,1327721.73,17243.13935064935
sub-20976,ses-1,27186.1,27791.6,25304.4,17077.6,49371.4,40745.4,11685.6,16304.4,11247.1,47727.3,13182.2,40389.2,8533.88,32184.4,25491.7,24906.5,26581.2,10597.3,28222.1,23852.6,13600.4,33218.0,8220.06,15990.6,32753.7,15853.6,6048.52,36705.0,45213.1,6454.45,3241.35,5413.51,12487.6,1942.48,7104.81,5447.9,1587.51,5205.94,5133.47,2126.71,12108.1,5197.95,31548.2,,950.051,,2536.34,1163.77,4723.24,1624.97,6987.51,5775.85,946.981,5793.04,35481.7,41428.9,5396.93,8600.82,148245.0,1804.91,17433.8,38441.2,34473.3,38132.2,12174.4,9907.68,13255.3,1161.31,2971.14,555.783,5478.0,4401.43,1628.05,3939.0,2751.89,3281.88,1337.56,1283768.875,17116.918333333335
sub-20976,ses-2,30458.1,28898.9,21188.5,16457.9,52063.1,42842.0,13109.1,14430.1,12370.9,52005.3,15740.0,43147.8,9227.23,32427.6,26922.6,20175.2,28050.8,11594.7,26623.5,24787.9,14073.3,32057.3,8671.45,14536.3,31103.0,9957.42,4942.48,40825.8,47506.3,4793.86,2035.82,3966.02,9006.14,1803.69,8412.9,5498.26,1545.75,5471.24,4791.4,2986.49,10784.6,5460.8,30652.8,156.602,1211.05,,2619.86,1647.08,4293.35,2078.81,8134.09,6230.3,2191.81,5852.61,44008.8,46147.2,5400.0,7279.84,148014.0,,22061.8,38104.0,38712.6,41926.3,12877.0,9568.68,14680.7,740.635,3192.84,566.837,2902.97,3303.38,1717.71,3878.2,2873.49,3084.14,1324.05,1310185.0839999998,17469.134453333332
